cutomer_id,order_id,product_id,order_date,order_time
NXJ-62164,MIP-8802,65-778-0355,07/12/2023,08:11:48
NXJ-62164,MIP-8802,53-085-2967,07/12/2023,08:11:48
OXE-64936,MKI-2966,62-169-5477,02/10/2023,00:44:04
OXE-64936,MKI-2966,49-203-9694,02/10/2023,00:44:04
VQR-70460,MKI-3704,72-814-2488,10/03/2024,08:15:43
VQR-70460,MKI-3704,62-344-9942,10/03/2024,08:15:43
TPI-56312,MLC-9597,25-630-4737,03/01/2024,09:00:21
TPI-56312,MLC-9597,67-663-8561,03/01/2024,09:00:21
OEI-47622,MMH-1167,51-303-4344,12/08/2023,15:29:50
OEI-47622,MMH-1167,47-386-6141,12/08/2023,15:29:50
UNF-05952,MMH-2044,42-163-9551,27/09/2023,15:48:12
UNF-05952,MMH-2044,18-193-5154,27/09/2023,15:48:12
OZR-11268,MMO-4830,60-729-6044,27/10/2023,15:34:29
KNI-62550,MMO-7686,15-360-8711,01/07/2023,17:51:20
KNI-62550,MMO-7686,20-113-6777,01/07/2023,17:51:20
KNI-62550,MMO-7686,11-590-2260,01/07/2023,17:51:20
AOR-15481,MNN-7993,82-325-3423,26/09/2023,01:11:30
AOR-15481,MNN-7993,98-762-5682,26/09/2023,01:11:30
AKJ-22711,MNN-8787,44-532-6617,18/10/2023,13:08:10
AKJ-22711,MNN-8787,56-289-7921,18/10/2023,13:08:10
ZQH-27598,MPU-2120,75-663-4897,31/01/2024,18:17:36
ZQH-27598,MPU-2120,73-305-6433,31/01/2024,18:17:36
ZQH-27598,MPU-2120,23-877-6958,31/01/2024,18:17:36
GPA-18973,MPV-2908,68-739-7272,15/11/2023,14:11:29
GPA-18973,MPV-2908,71-488-2101,15/11/2023,14:11:29
GPA-18973,MPV-2908,63-133-6803,15/11/2023,14:11:29
JZW-77084,MPV-8540,43-993-7650,14/01/2024,17:19:37
JZW-77084,MPV-8540,22-657-8643,14/01/2024,17:19:37
YCD-17038,MQE-2115,58-531-1821,10/03/2024,23:53:56
YCD-17038,MQE-2115,40-767-1323,10/03/2024,23:53:56
SSC-14235,MQE-4271,80-828-0506,16/06/2023,07:59:00
SSC-14235,MQE-4271,65-589-6508,16/06/2023,07:59:00
MDW-63676,MQX-4613,84-070-2935,17/10/2023,08:30:52
MDW-63676,MQX-4613,01-641-2902,17/10/2023,08:30:52
INC-21330,MQX-5248,53-279-6187,27/06/2023,23:53:27
INC-21330,MQX-5248,43-429-3442,27/06/2023,23:53:27
PFX-15299,MQX-6404,33-448-1950,16/03/2024,18:33:02
PFX-15299,MQX-6404,22-923-3025,16/03/2024,18:33:02
PFX-15299,MQX-6404,21-511-6596,16/03/2024,18:33:02
WHI-38063,MQX-7346,31-072-9542,24/07/2023,03:45:38
HIT-75017,MRS-0831,71-771-9823,31/03/2024,09:18:59
HIT-75017,MRS-0831,06-377-3616,31/03/2024,09:18:59
HIT-75017,MRS-0831,23-247-8369,31/03/2024,09:18:59
KUY-60927,MRS-2253,32-079-3525,28/02/2024,15:02:54
HBD-99816,MRU-1000,08-834-8545,19/02/2024,09:24:07
HBD-99816,MRU-1000,73-476-5093,19/02/2024,09:24:07
KKC-76152,MRU-5807,54-235-5990,15/07/2023,06:07:09
KKC-76152,MRU-5807,78-536-7564,15/07/2023,06:07:09
YSG-63195,MSR-2975,44-057-1791,11/09/2023,19:29:36
QRH-54590,MSR-6376,03-486-8184,11/02/2024,08:22:21
QRH-54590,MSR-6376,73-174-4422,11/02/2024,08:22:21
QRH-54590,MSR-6376,31-158-4715,11/02/2024,08:22:21
GLF-84417,MSS-1051,01-111-5528,11/11/2023,07:02:56
GLF-84417,MSS-1051,57-164-3026,11/11/2023,07:02:56
GLF-84417,MSS-1051,60-281-7911,11/11/2023,07:02:56
JPN-03467,MSS-7845,57-316-6799,13/08/2023,20:47:48
CDF-95265,MTQ-1855,69-269-0501,20/10/2023,11:21:33
CDF-95265,MTQ-1855,18-193-5154,20/10/2023,11:21:33
CDF-95265,MTQ-1855,37-601-6646,20/10/2023,11:21:33
CSO-98321,MTQ-2792,91-543-1141,12/07/2023,05:20:00
QTP-75328,MTR-1217,65-254-5521,21/09/2023,06:25:00
QTP-75328,MTR-1217,38-466-8515,21/09/2023,06:25:00
LUT-10093,MTR-5660,05-478-5152,01/06/2023,15:05:45
LUT-10093,MTR-5660,89-544-1101,01/06/2023,15:05:45
OUW-48835,MUK-2043,29-419-0190,10/03/2024,06:59:43
OUW-48835,MUK-2043,27-238-4051,10/03/2024,06:59:43
VPK-72264,MUK-3594,86-985-8205,12/11/2023,20:11:10
TWH-54941,MVK-8032,59-048-2538,19/12/2023,11:22:37
TWH-54941,MVK-8032,14-743-3005,19/12/2023,11:22:37
MQN-93376,MWQ-4999,64-569-9253,15/11/2023,18:52:24
MQN-93376,MWQ-4999,37-058-6285,15/11/2023,18:52:24
IWI-07954,MWQ-7465,87-052-2194,22/11/2023,00:00:59
IWI-07954,MWQ-7465,81-046-6342,22/11/2023,00:00:59
IWI-07954,MWQ-7465,47-669-0435,22/11/2023,00:00:59
PKP-82461,MWR-4344,97-311-8960,07/09/2023,11:51:28
PKP-82461,MWR-4344,82-041-7676,07/09/2023,11:51:28
KUK-75858,MWR-7515,80-112-3726,01/09/2023,02:56:13
KUK-75858,MWR-7515,93-401-0649,01/09/2023,02:56:13
FCU-04913,MXH-1576,10-728-7505,21/12/2023,08:13:18
FCU-04913,MXH-1576,04-806-9817,21/12/2023,08:13:18
GPO-77765,MXH-5385,10-721-2854,17/02/2024,06:10:13
GPO-77765,MXH-5385,30-614-1428,17/02/2024,06:10:13
MRY-33349,MXO-0977,10-721-2854,28/02/2024,20:32:27
MRY-33349,MXO-0977,97-311-8960,28/02/2024,20:32:27
MRY-33349,MXO-0977,26-589-1806,28/02/2024,20:32:27
SCB-46603,MXO-9526,41-021-1135,28/11/2023,00:23:14
SCB-46603,MXO-9526,95-279-3687,28/11/2023,00:23:14
SNG-02319,MXR-3613,40-940-0123,17/08/2023,15:17:30
SNG-02319,MXR-3613,99-433-2917,17/08/2023,15:17:30
MWK-21287,MXR-5674,87-659-8254,02/12/2023,01:47:40
MWK-21287,MXR-5674,18-193-5154,02/12/2023,01:47:40
MWK-21287,MXR-5674,32-729-7726,02/12/2023,01:47:40
DWI-58721,MYE-0327,81-208-1851,28/03/2024,10:57:37
DWI-58721,MYE-0327,05-531-7215,28/03/2024,10:57:37
DWI-58721,MYE-0327,53-085-2967,28/03/2024,10:57:37
FHJ-99777,MYE-4701,75-458-3853,16/01/2024,17:24:57
TWE-00676,MYO-7730,02-624-9140,08/06/2023,11:53:26
TWE-00676,MYO-7730,90-060-1960,08/06/2023,11:53:26
TWE-00676,MYO-7730,96-905-0520,08/06/2023,11:53:26
BAO-19729,MYQ-0855,94-059-9376,30/12/2023,01:41:48
BAO-19729,MYQ-0855,44-057-1791,30/12/2023,01:41:48
BAO-19729,MYQ-0855,15-869-7949,30/12/2023,01:41:48
BMV-68778,MYQ-1397,79-049-0848,22/08/2023,23:25:55
BMV-68778,MYQ-1397,61-127-8015,22/08/2023,23:25:55
NCU-43803,MYX-2175,56-289-7921,12/01/2024,03:03:32
NCU-43803,MYX-2175,37-437-7179,12/01/2024,03:03:32
NCU-43803,MYX-2175,96-894-8380,12/01/2024,03:03:32
SVK-49653,MYX-7505,89-276-3146,23/01/2024,11:37:52
SVK-49653,MYX-7505,25-998-5852,23/01/2024,11:37:52
VJZ-97038,MZQ-0663,06-790-0505,23/10/2023,15:19:33
VJZ-97038,MZQ-0663,48-174-4795,23/10/2023,15:19:33
EZN-05791,MZS-0499,71-418-9426,22/03/2024,05:29:01
GNX-30299,MZS-4589,44-288-1786,23/12/2023,08:42:46
EQZ-77600,MZT-4907,20-052-1917,05/10/2023,23:56:53
DKJ-08990,MZT-5975,92-191-3051,08/11/2023,14:46:11
DKJ-08990,MZT-5975,82-082-0211,08/11/2023,14:46:11
DKJ-08990,MZT-5975,75-812-8157,08/11/2023,14:46:11
QPU-49717,MZU-2891,22-829-4607,12/06/2023,04:02:11
QPU-49717,MZU-2891,35-974-5524,12/06/2023,04:02:11
YPV-99461,MZU-8489,37-822-0446,14/12/2023,19:16:50
PCC-20414,NAI-3262,66-029-0862,16/03/2024,13:26:04
PCC-20414,NAI-3262,10-395-8862,16/03/2024,13:26:04
WCC-22489,NAI-6507,49-292-7496,07/09/2023,22:45:14
SRY-05001,NBE-8575,96-230-4270,12/09/2023,18:01:01
SRY-05001,NBE-8575,34-519-1278,12/09/2023,18:01:01
FNB-55327,NBK-0249,11-736-1055,11/08/2023,20:55:06
FNB-55327,NBK-0249,70-595-3037,11/08/2023,20:55:06
HSB-89545,NBK-2076,03-340-4549,03/01/2024,00:57:16
NFG-16496,NBQ-8305,79-763-3704,05/01/2024,21:35:53
NFG-16496,NBQ-8305,28-380-7447,05/01/2024,21:35:53
SWQ-82963,NBQ-8503,76-046-2056,17/03/2024,12:02:46
NPX-34883,NBR-3591,60-583-8689,19/03/2024,13:20:10
NPX-34883,NBR-3591,97-383-2296,19/03/2024,13:20:10
JOK-17872,NBR-7210,59-871-3856,24/12/2023,16:40:56
JOK-17872,NBR-7210,00-495-2744,24/12/2023,16:40:56
JOK-17872,NBR-7210,18-960-4157,24/12/2023,16:40:56
GOK-32300,NBV-2044,43-258-2165,24/03/2024,00:07:50
GOK-32300,NBV-2044,80-828-0506,24/03/2024,00:07:50
JYS-93405,NBV-4201,70-595-3037,02/12/2023,05:13:54
JYS-93405,NBV-4201,92-461-0268,02/12/2023,05:13:54
KDE-60370,NBW-7138,22-657-8643,09/09/2023,16:42:13
OIO-75200,NBW-8197,72-481-1600,12/10/2023,06:28:25
OIO-75200,NBW-8197,77-250-9354,12/10/2023,06:28:25
HBL-63565,NCA-1250,89-827-1661,28/12/2023,18:51:32
FGR-91292,NCA-2940,99-883-3205,03/11/2023,17:44:05
FGR-91292,NCA-2940,70-450-0302,03/11/2023,17:44:05
WXK-45707,NDS-7503,28-380-7447,02/02/2024,02:39:03
POA-90163,NDS-9329,48-887-3743,14/06/2023,05:33:09
POA-90163,NDS-9329,85-279-1314,14/06/2023,05:33:09
POA-90163,NDS-9329,52-925-6491,14/06/2023,05:33:09
VAU-34948,NDT-1938,12-586-9635,09/06/2023,22:19:05
VAU-34948,NDT-1938,33-671-5520,09/06/2023,22:19:05
VAU-34948,NDT-1938,61-452-6405,09/06/2023,22:19:05
NWE-81287,NDW-2370,73-305-6433,12/11/2023,21:14:56
NWE-81287,NDW-2370,89-982-0349,12/11/2023,21:14:56
TUJ-84214,NDW-4972,09-252-7243,04/08/2023,10:58:45
YOO-76691,NFB-2884,74-438-6408,15/03/2024,03:41:04
YOO-76691,NFB-2884,18-595-2486,15/03/2024,03:41:04
WON-71258,NFW-1820,23-247-8369,15/11/2023,11:44:14
WON-71258,NFW-1820,59-347-8183,15/11/2023,11:44:14
PJP-77415,NFW-3239,32-740-4812,01/11/2023,01:08:35
PJP-77415,NFW-3239,44-532-6617,01/11/2023,01:08:35
WKP-77030,NGM-3860,60-472-4555,28/11/2023,13:35:42
WKP-77030,NGM-3860,08-999-0202,28/11/2023,13:35:42
WKP-77030,NGM-3860,45-373-3663,28/11/2023,13:35:42
LZQ-00800,NGQ-6048,57-065-3565,30/09/2023,14:13:33
LZQ-00800,NGQ-6048,07-744-2030,30/09/2023,14:13:33
RCO-86573,NGQ-6139,90-098-2875,27/11/2023,16:51:12
RCO-86573,NGQ-6139,50-833-3192,27/11/2023,16:51:12
ESY-59787,NHP-2251,35-865-4616,31/12/2023,13:17:11
ESY-59787,NHP-2251,60-939-3181,31/12/2023,13:17:11
GIR-48307,NHP-8016,38-480-0304,04/11/2023,21:09:49
MVN-17758,NHQ-4894,47-602-7232,28/08/2023,22:47:02
MVN-17758,NHQ-4894,79-655-9737,28/08/2023,22:47:02
IYF-11697,NHQ-6116,23-384-6715,25/09/2023,10:25:56
IYF-11697,NHQ-6116,32-309-2457,25/09/2023,10:25:56
IBI-33308,NIS-2160,90-060-1960,17/01/2024,18:33:34
IBI-33308,NIS-2160,61-127-8015,17/01/2024,18:33:34
IBI-33308,NIS-2160,11-022-0978,17/01/2024,18:33:34
LWP-57869,NIS-3741,16-083-1182,29/01/2024,23:10:10
LWP-57869,NIS-3741,47-467-6852,29/01/2024,23:10:10
UFZ-43645,NIV-6492,16-458-1689,31/12/2023,20:17:14
UFZ-43645,NIV-6492,13-038-3266,31/12/2023,20:17:14
UFZ-43645,NIV-6492,99-573-5355,31/12/2023,20:17:14
HKD-72489,NJP-1516,03-561-7021,01/10/2023,15:54:37
HKD-72489,NJP-1516,61-635-3666,01/10/2023,15:54:37
KVB-79323,NJP-5559,96-407-0793,20/11/2023,17:34:16
KVB-79323,NJP-5559,85-171-0561,20/11/2023,17:34:16
BMK-50135,NJT-1208,81-749-0459,22/08/2023,16:13:06
BMK-50135,NJT-1208,65-440-8930,22/08/2023,16:13:06
CAL-31966,NJT-9626,86-832-2186,07/07/2023,19:46:53
CAL-31966,NJT-9626,94-291-1218,07/07/2023,19:46:53
STP-27222,NJW-1593,45-598-2854,08/06/2023,17:53:54
STP-27222,NJW-1593,31-302-8931,08/06/2023,17:53:54
STP-27222,NJW-1593,66-486-2538,08/06/2023,17:53:54
EJI-39703,NKJ-2894,40-989-6244,01/11/2023,04:49:01
EJI-39703,NKJ-2894,05-970-5318,01/11/2023,04:49:01
CZT-84906,NKJ-6605,66-486-2538,22/12/2023,19:07:44
CZT-84906,NKJ-6605,71-358-1219,22/12/2023,19:07:44
SMF-49110,NKU-1411,03-244-8222,11/06/2023,09:55:51
SWK-13632,NKV-1305,11-587-1855,09/09/2023,03:36:44
TML-79989,NKY-0150,87-004-8927,25/10/2023,13:06:52
TML-79989,NKY-0150,46-242-1736,25/10/2023,13:06:52
XZH-50612,NMG-9457,89-414-5305,14/03/2024,03:54:16
XZH-50612,NMG-9457,04-764-3487,14/03/2024,03:54:16
XZH-50612,NMG-9457,21-467-4867,14/03/2024,03:54:16
TBC-63334,NMQ-2796,14-712-4363,10/02/2024,08:24:14
TBC-63334,NMQ-2796,51-525-2470,10/02/2024,08:24:14
FSC-11574,NMY-4072,96-230-4270,01/09/2023,13:30:41
EJM-74328,NMY-7339,93-085-3402,11/01/2024,00:50:03
EJM-74328,NMY-7339,42-713-7844,11/01/2024,00:50:03
EJM-74328,NMY-7339,05-778-7730,11/01/2024,00:50:03
WKT-08100,NNO-3085,61-237-7918,23/10/2023,02:27:27
WKT-08100,NNO-3085,99-883-3205,23/10/2023,02:27:27
VNI-97812,NNR-4331,08-506-1264,19/07/2023,13:56:26
OTG-26459,NNR-8766,47-669-0435,01/12/2023,21:18:16
WRO-25440,NQG-3881,71-135-3437,23/07/2023,12:00:51
WRO-25440,NQG-3881,07-181-3204,23/07/2023,12:00:51
WRO-25440,NQG-3881,83-896-9843,23/07/2023,12:00:51
MDW-63676,NRN-2875,02-342-9795,29/08/2023,21:49:15
RLE-08166,NRN-4582,96-846-3598,28/12/2023,14:18:25
ZFZ-01642,NSN-3803,79-389-5613,19/11/2023,10:30:26
ZFZ-01642,NSN-3803,79-763-3704,19/11/2023,10:30:26
ZFZ-01642,NSN-3803,07-744-2030,19/11/2023,10:30:26
THJ-67160,NSX-5012,71-351-9744,22/03/2024,15:55:31
CAX-18205,NTP-2772,37-437-7179,02/08/2023,04:21:06
CAX-18205,NTP-2772,52-416-2642,02/08/2023,04:21:06
CAX-18205,NTP-2772,87-988-7651,02/08/2023,04:21:06
CNF-54291,NTP-3333,99-833-7000,03/09/2023,09:28:08
CNF-54291,NTP-3333,08-834-8545,03/09/2023,09:28:08
QOQ-09825,NTU-0413,53-063-5902,14/02/2024,09:23:34
YNG-14680,NTU-5559,67-795-5740,19/10/2023,11:27:56
XNY-00134,NTX-3568,49-136-3149,28/07/2023,04:35:47
XNY-00134,NTX-3568,88-395-4539,28/07/2023,04:35:47
XNY-00134,NTX-3568,94-527-8388,28/07/2023,04:35:47
FSD-17874,NTZ-6982,66-172-5155,14/11/2023,00:55:14
EKB-41598,NTZ-7670,16-212-9898,10/06/2023,19:58:52
EKB-41598,NTZ-7670,44-288-1786,10/06/2023,19:58:52
SYG-34855,NVF-9748,88-132-9067,03/09/2023,06:10:56
XDU-55564,NVT-0982,32-532-0956,22/10/2023,08:40:25
XDU-55564,NVT-0982,11-922-2177,22/10/2023,08:40:25
XDU-55564,NVT-0982,32-729-0633,22/10/2023,08:40:25
ZKR-28546,NWT-6048,69-950-3943,20/03/2024,23:43:47
ZKR-28546,NWT-6048,88-355-3132,20/03/2024,23:43:47
YBK-45508,NXL-0436,08-834-8545,24/07/2023,01:55:13
YBK-45508,NXL-0436,64-658-6676,24/07/2023,01:55:13
VUC-61834,NYF-9429,53-004-7744,11/07/2023,20:38:15
VUC-61834,NYF-9429,41-211-2939,11/07/2023,20:38:15
UNT-42766,NZH-8314,24-054-3805,03/09/2023,10:19:43
UNT-42766,NZH-8314,48-739-6023,03/09/2023,10:19:43
UNT-42766,NZH-8314,63-150-6353,03/09/2023,10:19:43
WCC-22489,OAR-9959,40-320-8545,24/02/2024,17:10:08
WCC-22489,OAR-9959,04-695-5565,24/02/2024,17:10:08
AXT-62647,OBC-1915,49-434-9174,27/10/2023,08:06:40
AXT-62647,OBC-1915,39-944-4438,27/10/2023,08:06:40
AXT-62647,OBC-1915,10-921-8005,27/10/2023,08:06:40
BIY-61464,OBC-4500,37-353-0051,05/06/2023,20:08:41
SOS-26308,OBU-7440,77-210-7646,15/03/2024,15:26:50
NVV-41982,OCJ-2491,76-357-2026,22/12/2023,06:45:50
NVV-41982,OCJ-2491,70-633-6787,22/12/2023,06:45:50
NVV-41982,OCJ-2491,01-183-0131,22/12/2023,06:45:50
NVV-41982,OCJ-2491,06-429-8278,22/12/2023,06:45:50
TTE-91984,OCJ-7517,87-458-1913,07/06/2023,21:20:01
TTE-91984,OCJ-7517,04-248-0171,07/06/2023,21:20:01
RVL-67352,OCX-9297,92-705-9273,27/01/2024,18:59:39
RVL-67352,OCX-9297,87-831-5266,27/01/2024,18:59:39
CML-45140,OCY-4229,54-986-1990,28/08/2023,16:51:24
BYY-33063,OCY-5956,55-165-2136,24/09/2023,17:08:22
BYY-33063,OCY-5956,67-427-8198,24/09/2023,17:08:22
BYY-33063,OCY-5956,44-864-9896,24/09/2023,17:08:22
FNT-52348,ODH-5670,15-869-7949,29/10/2023,01:55:58
EHH-13282,ODH-9361,57-252-0283,19/11/2023,21:54:18
EHH-13282,ODH-9361,89-930-5535,19/11/2023,21:54:18
RWO-80666,ODU-8225,59-813-0544,30/12/2023,17:36:58
RWO-80666,ODU-8225,09-893-0868,30/12/2023,17:36:58
UJQ-76271,ODV-0605,18-595-2486,11/02/2024,03:26:47
UJQ-76271,ODV-0605,13-334-0725,11/02/2024,03:26:47
UJQ-76271,ODV-0605,10-997-8384,11/02/2024,03:26:47
BNP-69939,OEF-3442,36-065-5768,16/10/2023,20:08:56
BEE-58393,OEF-3894,96-668-5966,14/09/2023,13:55:47
BEE-58393,OEF-3894,45-598-2854,14/09/2023,13:55:47
BEE-58393,OEF-3894,57-573-3605,14/09/2023,13:55:47
SUY-32448,OEP-9595,00-615-7808,20/08/2023,01:30:22
SUY-32448,OEP-9595,32-482-2312,20/08/2023,01:30:22
SUY-32448,OEP-9595,82-041-7676,20/08/2023,01:30:22
KBL-88890,OGG-7128,22-112-0673,13/01/2024,12:39:20
KBL-88890,OGG-7128,39-902-9369,13/01/2024,12:39:20
GQD-64084,OGG-9832,32-767-3403,06/09/2023,19:23:16
RJX-59133,OGK-1429,18-595-2486,01/07/2023,22:18:07
RJX-59133,OGK-1429,50-160-7143,01/07/2023,22:18:07
MCZ-48810,OGK-7029,29-368-7662,15/08/2023,18:40:16
MCZ-48810,OGK-7029,84-172-2801,15/08/2023,18:40:16
AYZ-78016,OHG-1299,16-039-3616,21/03/2024,11:55:07
APV-51137,OHG-6555,88-675-1509,22/02/2024,00:28:55
APV-51137,OHG-6555,00-508-2360,22/02/2024,00:28:55
APV-51137,OHG-6555,55-787-8150,22/02/2024,00:28:55
DMK-65903,OHL-2853,41-743-4040,10/09/2023,22:02:35
DMK-65903,OHL-2853,30-811-5224,10/09/2023,22:02:35
CLZ-73501,OHL-5725,81-430-7703,23/06/2023,14:08:23
TZF-29528,OII-3405,98-001-8083,24/07/2023,04:44:10
TZF-29528,OII-3405,04-206-5642,24/07/2023,04:44:10
LDJ-45639,OJN-4085,36-328-6199,17/11/2023,02:28:11
LDJ-45639,OJN-4085,26-495-3229,17/11/2023,02:28:11
PVX-71120,OJN-6693,10-109-8524,17/12/2023,17:52:44
FHE-81934,OJX-3253,26-589-1806,19/03/2024,12:47:07
FHE-81934,OJX-3253,04-897-7448,19/03/2024,12:47:07
DUB-02729,OJX-8834,96-230-4270,09/11/2023,06:29:04
DUB-02729,OJX-8834,03-417-9640,09/11/2023,06:29:04
DUB-02729,OJX-8834,68-848-4770,09/11/2023,06:29:04
GIR-16621,OKS-0632,44-774-3967,19/06/2023,11:27:34
GIR-16621,OKS-0632,32-886-8630,19/06/2023,11:27:34
GIR-16621,OKS-0632,18-574-1721,19/06/2023,11:27:34
JIR-52209,OKS-8063,56-386-8288,21/01/2024,19:29:06
XQI-02704,OLV-7403,87-831-5266,13/02/2024,18:16:56
AUN-48693,OLW-0516,04-897-7448,21/11/2023,17:28:11
BFB-40374,OLW-2436,66-067-1770,05/01/2024,09:14:23
BFB-40374,OLW-2436,06-313-7699,05/01/2024,09:14:23
VME-26932,OMH-9446,93-958-3604,22/10/2023,08:40:07
VME-26932,OMH-9446,61-447-5460,22/10/2023,08:40:07
VME-26932,OMH-9446,47-233-6774,22/10/2023,08:40:07
XUT-07777,ONM-6687,98-633-2758,05/08/2023,02:46:31
XUT-07777,ONM-6687,24-323-4869,05/08/2023,02:46:31
ECM-42044,ONQ-8395,83-855-7429,09/01/2024,04:55:51
ECM-42044,ONQ-8395,21-287-3605,09/01/2024,04:55:51
FLB-60456,ONQ-9714,73-262-6274,06/01/2024,10:43:56
FLB-60456,ONQ-9714,26-916-4677,06/01/2024,10:43:56
YSG-63195,ONZ-1641,20-220-6206,15/03/2024,20:47:16
YSG-63195,ONZ-1641,51-303-4344,15/03/2024,20:47:16
WHL-61244,OOC-0697,51-163-6534,02/01/2024,20:35:09
WHL-61244,OOC-0697,17-060-0538,02/01/2024,20:35:09
WHL-61244,OOC-0697,75-458-3853,02/01/2024,20:35:09
DTZ-93560,OOO-1932,51-163-6534,21/06/2023,05:33:51
DTZ-93560,OOO-1932,90-145-4578,21/06/2023,05:33:51
CNF-54291,OOO-6392,08-579-9146,11/07/2023,02:27:34
CNF-54291,OOO-6392,74-241-1555,11/07/2023,02:27:34
XDA-61402,OPO-5480,76-564-6500,01/07/2023,07:27:21
XDA-61402,OPO-5480,70-345-5629,01/07/2023,07:27:21
VTM-67273,OPX-2343,53-442-9285,31/10/2023,04:15:02
VTM-67273,OPX-2343,21-467-4867,31/10/2023,04:15:02
OXT-27854,OPX-8810,17-034-5155,18/10/2023,18:34:58
OXT-27854,OPX-8810,72-583-0270,18/10/2023,18:34:58
LOD-72540,ORX-5920,16-113-8913,24/12/2023,20:55:58
LOD-72540,ORX-5920,63-133-6803,24/12/2023,20:55:58
LOD-72540,ORX-5920,07-845-2064,24/12/2023,20:55:58
LOD-72540,ORX-5920,03-473-1590,24/12/2023,20:55:58
QHY-80920,ORX-6924,00-064-2295,02/02/2024,17:35:50
QHY-80920,ORX-6924,99-293-0174,02/02/2024,17:35:50
VFG-76885,OSP-6486,06-149-6367,04/09/2023,13:46:36
VFG-76885,OSP-6486,56-066-4318,04/09/2023,13:46:36
QQN-22815,OTT-6460,96-668-5966,05/09/2023,05:06:08
QQN-22815,OTT-6460,95-454-1010,05/09/2023,05:06:08
YQB-15670,OTT-6592,32-767-3403,30/03/2024,06:04:28
OHX-66506,OUB-2407,13-472-2481,10/02/2024,19:33:34
OHX-66506,OUB-2407,35-892-0243,10/02/2024,19:33:34
OHX-66506,OUB-2407,36-253-7557,10/02/2024,19:33:34
UQG-20491,OUB-8904,97-035-3322,16/11/2023,23:29:44
UQG-20491,OUB-8904,32-896-6710,16/11/2023,23:29:44
DKA-37599,OVK-4119,53-442-9285,16/03/2024,06:47:48
DKA-37599,OVK-4119,47-467-6852,16/03/2024,06:47:48
EQN-46999,OVK-4606,23-384-6715,18/06/2023,03:22:16
LCB-40202,OVQ-1321,00-144-0800,26/01/2024,05:51:49
LCB-40202,OVQ-1321,42-416-6829,26/01/2024,05:51:49
LCB-40202,OVQ-1321,31-579-0755,26/01/2024,05:51:49
PTW-55374,OVQ-7591,73-305-6433,03/02/2024,21:30:29
TAJ-02999,OVS-4498,25-775-6567,30/11/2023,02:56:13
TAJ-02999,OVS-4498,47-669-0435,30/11/2023,02:56:13
NIP-54194,OVS-6629,75-367-9167,16/02/2024,04:47:23
SCB-46603,OVX-4023,03-417-9339,03/11/2023,04:21:00
SCB-46603,OVX-4023,09-561-0117,03/11/2023,04:21:00
SCB-46603,OVX-4023,50-176-4803,03/11/2023,04:21:00
SRY-05001,OWB-4277,99-803-8766,16/10/2023,13:50:48
NAT-21446,OWB-5456,04-783-8390,12/10/2023,09:50:34
NAT-21446,OWB-5456,69-449-1761,12/10/2023,09:50:34
YCD-17038,OWL-2117,09-108-5554,09/01/2024,01:39:12
QGM-02495,OWL-6099,05-987-7938,13/01/2024,01:16:43
QGM-02495,OWL-6099,57-164-3026,13/01/2024,01:16:43
QGM-02495,OWL-6099,06-313-7699,13/01/2024,01:16:43
LSO-72726,OWW-7853,23-877-6958,03/07/2023,02:41:05
LSO-72726,OWW-7853,81-612-9682,03/07/2023,02:41:05
QRJ-44519,OWW-9064,63-034-4031,17/11/2023,22:49:24
QRJ-44519,OWW-9064,92-938-9533,17/11/2023,22:49:24
FCF-82879,OXB-3321,30-615-2224,25/03/2024,20:56:59
DNA-70877,OXB-4431,35-813-2768,28/03/2024,17:19:39
DNA-70877,OXB-4431,75-663-4897,28/03/2024,17:19:39
DNA-70877,OXB-4431,59-463-6330,28/03/2024,17:19:39
FKY-96737,OXP-1792,71-189-9588,28/03/2024,15:22:00
ECL-71483,OXP-8265,15-995-9275,18/10/2023,12:39:49
ECL-71483,OXP-8265,29-230-6631,18/10/2023,12:39:49
FCZ-42180,OYB-7070,98-633-2758,20/11/2023,13:27:57
DNG-76888,OYB-8592,04-338-7178,02/01/2024,08:41:39
YNG-14680,OYT-3417,09-561-0117,13/07/2023,18:16:36
YNG-14680,OYT-3417,46-242-1736,13/07/2023,18:16:36
YNG-14680,OYT-3417,87-383-8756,13/07/2023,18:16:36
ZFV-53477,OYU-4364,46-657-3311,28/11/2023,18:32:44
RCO-86573,OYU-7224,23-247-8369,28/09/2023,05:36:33
RCO-86573,OYU-7224,08-440-3373,28/09/2023,05:36:33
RSS-24301,OZM-1759,27-693-0330,08/03/2024,02:24:15
RSS-24301,OZM-1759,72-481-1600,08/03/2024,02:24:15
LRT-41739,PBE-1172,16-017-0808,15/07/2023,15:35:29
HVF-82001,PBE-3068,73-305-6433,15/11/2023,07:04:37
YPZ-43846,PCQ-4287,24-187-6879,09/06/2023,07:17:51
YPZ-43846,PCQ-4287,76-046-2056,09/06/2023,07:17:51
YPZ-43846,PCQ-4287,57-941-2111,09/06/2023,07:17:51
CRH-36795,PDL-0104,87-786-1343,14/03/2024,20:48:32
CRH-36795,PDL-0104,29-901-6079,14/03/2024,20:48:32
DWS-45315,PDL-2824,08-552-8854,23/06/2023,10:09:24
KIC-74606,PDO-4846,89-597-8122,04/11/2023,19:37:45
HAG-07096,PDO-4985,03-244-8222,03/11/2023,16:09:32
