customer_id,order_id,product_id,product_qty
ZZY-87158,SHF-1122,92-903-1283,5
ZZY-87158,SHF-1122,41-335-3207,4
ZZY-87158,SHF-1122,26-126-8637,15
AHJ-34602,SHU-6099,45-984-6330,6
AHJ-34602,SHU-6099,62-549-0675,18
AHN-01521,SHU-8470,42-679-9843,18
MVA-27707,SIP-0252,52-928-6422,12
MVA-27707,SIP-0252,33-162-0979,10
MVA-27707,SIP-0252,57-197-5829,7
MVA-27707,SIP-0252,69-975-9572,8
SMF-49110,SIP-2849,66-501-7200,7
SMF-49110,SIP-2849,97-019-3404,8
XDA-61402,SIY-4846,71-072-5327,4
XDA-61402,SIY-4846,71-967-0647,1
PSQ-15500,SIY-5116,14-203-4431,20
ZCE-03639,SJP-5455,15-497-2484,2
ZCE-03639,SJP-5455,95-279-3687,11
QPF-37951,SKB-7912,53-526-0852,12
QPF-37951,SKB-7912,35-357-1938,1
QPF-37951,SKB-7912,35-721-9502,3
YOX-67142,SKB-9830,30-471-7388,17
JLM-52031,SOE-3070,29-507-3431,3
JLM-52031,SOE-3070,87-545-0611,10
GIR-48307,SOE-8817,17-479-7792,5
GIR-48307,SOE-8817,39-354-0460,9
MCP-10060,SOY-1568,72-174-0997,2
MCP-10060,SOY-1568,58-584-9891,6
RJD-42100,SOY-2558,78-226-0746,4
ONJ-50066,SPQ-3607,85-171-0561,4
ONJ-50066,SPQ-3607,04-458-7781,3
VCX-71134,SPQ-5283,10-395-8862,17
VCX-71134,SPQ-5283,00-285-2921,3
RST-87819,SQI-0943,47-080-5931,6
RST-87819,SQI-0943,57-950-1710,19
CKS-79952,SRF-6295,66-029-0862,9
CKS-79952,SRF-6295,83-109-5614,16
DIK-58666,SRF-7883,94-931-6133,19
DIK-58666,SRF-7883,15-497-2484,4
DMK-75014,SRO-7013,40-989-6244,20
DMK-75014,SRO-7013,20-577-6526,9
DMK-75014,SRO-7013,11-922-2177,5
EXA-19057,SRO-7122,86-089-6844,7
EXA-19057,SRO-7122,85-279-1314,20
SZH-33276,STE-9621,87-786-1343,15
SZH-33276,STE-9621,42-967-9840,14
SWQ-82963,STZ-3519,55-165-2136,9
SWQ-82963,STZ-3519,05-841-9547,20
SWQ-82963,STZ-3519,44-288-1786,12
KMJ-86619,SUG-5515,57-574-3730,11
KMJ-86619,SUG-5515,51-355-5771,17
KMJ-86619,SUG-5515,90-593-0896,10
OXT-27854,SUG-9182,77-210-7646,19
OXT-27854,SUG-9182,84-506-7216,1
MCN-36443,SUH-0919,81-159-5022,8
MCN-36443,SUH-0919,01-785-5713,17
RIR-91997,SUH-3336,84-465-9981,7
JAU-83073,SUK-2495,52-349-4814,2
JAU-83073,SUK-2495,97-035-3322,19
MYN-12522,SUK-4683,18-987-0096,8
KCN-55575,SUW-2906,61-447-5460,12
KCN-55575,SUW-2906,78-402-4030,16
GQZ-78616,SUW-8327,20-590-6535,8
GQZ-78616,SUW-8327,07-744-2030,9
DXQ-32741,SVO-3881,29-328-3654,9
DXQ-32741,SVO-3881,44-565-9973,7
FIC-31239,SVO-4216,96-634-6146,15
FIC-31239,SVO-4216,64-658-6676,10
TAW-20995,SWA-9773,37-384-5262,3
TAW-20995,SWA-9773,01-641-2902,10
TAW-20995,SWA-9773,80-340-6353,11
UUC-42190,SWO-1693,39-161-4563,14
UUC-42190,SWO-1693,29-611-2600,18
OIY-04946,SWO-1824,94-059-9376,12
OIY-04946,SWO-1824,25-775-6567,14
EQJ-03602,SZS-1027,12-285-6152,8
EQJ-03602,SZS-1027,11-070-3495,5
DJX-49835,SZS-1998,14-130-9078,12
DJX-49835,SZS-1998,32-532-0956,6
DJX-49835,SZS-1998,49-616-5572,18
KBK-92783,TAB-4174,85-213-9361,9
KBK-92783,TAB-4174,13-768-4067,5
GPO-77765,TAB-9077,38-238-1262,19
GPO-77765,TAB-9077,82-395-4085,11
GPO-77765,TAB-9077,29-609-8516,5
XBJ-83001,TAR-9096,86-221-2194,4
FYP-13369,TBD-1145,26-723-9238,9
FYP-13369,TBD-1145,99-994-3943,14
FYP-13369,TBD-1145,01-738-9237,9
IUU-39926,TBD-3805,41-354-6239,11
XHL-69925,TBI-8337,33-201-3685,6
XHL-69925,TBI-8337,60-404-7374,14
XHL-69925,TBI-8337,42-904-6239,19
ZOX-95070,TBZ-7820,83-757-0080,18
ZOX-95070,TBZ-7820,01-183-0131,2
RIR-91997,TBZ-9592,40-767-1323,7
RIR-91997,TBZ-9592,92-820-2963,20
UID-37750,TCE-5638,09-112-5557,1
UID-37750,TCE-5638,03-244-8222,7
ODB-00996,TCE-9588,26-126-8637,19
ODB-00996,TCE-9588,86-803-1388,10
JPG-04154,TCY-5418,57-950-1710,8
JPG-04154,TCY-5418,33-990-5149,13
GKP-31866,TCY-6908,66-957-5587,4
GKP-31866,TCY-6908,99-936-6420,7
MON-90496,TDJ-8771,34-123-8638,14
MON-90496,TDJ-8771,82-879-8442,17
IUU-39926,TDJ-9514,04-695-5565,5
IUU-39926,TDJ-9514,69-950-3943,17
IUU-39926,TDJ-9514,47-233-6774,2
FIC-68232,TFK-2996,43-989-0653,20
FIC-68232,TFK-2996,73-629-6365,16
FIC-68232,TFK-2996,12-729-6247,17
HHJ-10920,TFK-4303,33-162-0979,14
HHJ-10920,TFK-4303,56-391-8989,12
YMX-43150,TGV-3133,76-564-6500,13
QON-86088,TGV-7346,99-833-7000,6
QON-86088,TGV-7346,74-582-6180,3
QON-86088,TGV-7346,35-840-9882,16
TKP-27207,THX-6389,27-924-4109,11
NPX-29618,THX-6491,40-320-8545,8
NPX-29618,THX-6491,14-423-2681,11
YSE-30986,TJG-9621,04-338-7178,3
YSE-30986,TJG-9621,52-652-1679,13
YSE-30986,TJG-9621,22-956-4056,1
TNT-21649,TJO-6775,53-442-9285,17
TNT-21649,TJO-6775,11-987-7204,11
YDB-84461,TKJ-3825,74-877-3959,18
YDB-84461,TKJ-3825,75-812-8157,18
YDB-84461,TKJ-3825,32-896-6710,6
UXZ-61637,TKW-1851,12-412-3892,5
UXZ-61637,TKW-1851,04-248-0171,1
NVZ-72081,TLD-4686,32-767-3403,19
NVZ-72081,TLD-4686,68-963-5883,5
TTJ-69717,TLD-8118,25-250-5027,11
FYP-13369,TLP-4611,08-304-2729,1
FYP-13369,TLP-4611,10-001-4855,14
EKY-98964,TLP-5021,81-358-4078,12
EKY-98964,TLP-5021,48-545-4893,6
KUC-02981,TLU-1231,73-476-5093,14
HHJ-10920,TLU-9903,72-995-2541,12
UTK-60300,TNS-5027,72-814-2488,18
UTK-60300,TNS-5027,42-679-9843,20
UTK-60300,TNS-5027,04-383-5009,13
KPP-31429,TOJ-4015,53-042-1501,18
HES-57332,TOJ-6235,86-803-1388,17
HES-57332,TOJ-6235,34-581-3690,17
HES-57332,TOJ-6235,65-520-1327,10
AEA-09221,TOM-0982,89-544-1101,16
AEA-09221,TOM-0982,20-624-4154,8
AEA-09221,TOM-0982,94-049-5945,20
AEE-57374,TOM-7008,65-994-3238,16
AEE-57374,TOM-7008,54-325-7543,6
WFH-22922,TOY-1922,50-762-4334,3
PEF-11019,TOY-4907,11-736-1055,19
PEF-11019,TOY-4907,50-522-1351,4
PEF-11019,TOY-4907,88-478-2068,19
HNN-06871,TPB-4190,07-665-2333,3
FMD-09386,TPB-5550,72-217-8555,7
FMD-09386,TPB-5550,65-254-5521,5
XZH-50612,TPG-4667,41-211-2939,19
XZH-50612,TPG-4667,51-303-4344,11
QEP-19000,TPG-7907,71-418-9426,9
QEP-19000,TPG-7907,83-936-4787,4
INZ-84177,TPI-3119,71-851-1563,11
INZ-84177,TPI-3119,58-052-5844,12
MGO-93456,TPI-9818,66-946-0345,8
MGO-93456,TPI-9818,98-001-8083,6
XTQ-17477,TPK-3654,68-605-9700,4
XTQ-17477,TPK-3654,37-384-5262,12
XYD-54715,TQI-2539,92-150-3476,16
XYD-54715,TQI-2539,80-091-8007,16
XYD-54715,TQI-2539,25-623-6813,9
VCX-71134,TQR-2591,30-883-0231,9
VCX-71134,TQR-2591,74-458-3813,8
JBG-30559,TQU-1773,34-710-2112,2
JBG-30559,TQU-1773,58-873-8980,11
JBG-30559,TQU-1773,16-039-3616,8
MYW-58134,TQU-4746,09-651-6312,9
MYW-58134,TQU-4746,63-682-0223,8
CHG-91394,TRI-1021,08-100-0817,14
CHG-91394,TRI-1021,56-066-4318,20
DEJ-43115,TRI-7546,40-855-0828,12
DEJ-43115,TRI-7546,29-244-0977,11
TCR-35866,TSJ-3121,90-996-6068,10
ZBX-82015,TSJ-8151,52-845-2835,10
NJU-39008,TSJ-9275,00-285-2921,11
NJU-39008,TSJ-9275,12-285-6152,2
NJU-39008,TSJ-9275,84-196-0823,20
QZU-44497,TSJ-9470,61-635-3666,18
QZU-44497,TSJ-9470,79-655-9737,20
JWC-72611,TSX-0516,12-285-6152,17
NXA-25791,TSX-5378,37-925-0637,4
NXA-25791,TSX-5378,02-640-5082,17
GIJ-13728,TTS-4559,79-389-5613,17
GIJ-13728,TTS-4559,87-831-5266,6
JIO-40700,TTS-7988,66-120-6138,11
JIO-40700,TTS-7988,88-601-1709,10
ECU-40063,TUB-5162,47-300-5792,12
ECU-40063,TUB-5162,79-227-3000,1
ECU-40063,TUB-5162,33-201-3685,13
FLF-32710,TUB-7757,83-298-2273,18
VFI-41246,TUM-9236,41-021-1135,18
VFI-41246,TUM-9236,43-258-2165,9
VZB-72509,TUZ-5469,53-004-7744,9
OZR-11268,TUZ-7078,69-118-8432,8
OZR-11268,TUZ-7078,85-505-6120,5
TMG-69975,TVL-1814,88-675-1509,12
TMG-69975,TVL-1814,44-864-9896,16
NPX-34883,TVL-8867,99-205-8775,19
NPX-34883,TVL-8867,28-713-7563,20
NPX-34883,TVL-8867,15-869-7949,13
FHG-48761,TWK-6556,68-965-2883,7
FHG-48761,TWK-6556,14-170-8767,15
DUS-70505,TWK-7088,31-158-4715,2
DUS-70505,TWK-7088,92-408-4906,10
WYZ-13395,TWP-0585,41-597-9556,11
WYZ-13395,TWP-0585,84-070-2935,11
DXG-80979,TXL-6571,02-673-1337,10
DXG-80979,TXL-6571,26-258-2041,18
CSO-98321,TXL-8900,67-806-5227,2
CSO-98321,TXL-8900,14-381-7269,5
CSO-98321,TXL-8900,06-218-6572,13
CSO-98321,TXL-8900,92-461-0268,11
MCN-36443,TXO-3622,73-174-4422,7
MCN-36443,TXO-3622,41-256-4497,20
ILK-79470,TXO-9519,12-416-0792,14
ILK-79470,TXO-9519,92-872-3947,16
LCB-40202,TXQ-3359,64-928-2811,20
HNN-06871,TXQ-9642,68-963-5883,14
HNN-06871,TXQ-9642,21-189-3185,6
HNN-06871,TXQ-9642,13-821-9430,19
TWX-83124,TXW-8992,57-574-3730,4
TWX-83124,TXW-8992,75-458-3853,7
TWX-83124,TXW-8992,78-402-4030,17
KNT-07817,TYJ-1224,61-071-9604,12
HDY-38602,TYJ-7462,61-201-0221,6
HDY-38602,TYJ-7462,32-473-2526,18
HDY-38602,TYJ-7462,04-605-6384,18
TAJ-02999,TZE-3787,56-360-9357,20
TAJ-02999,TZE-3787,93-389-3317,9
ODB-00996,TZH-3364,67-827-3704,16
KCQ-71974,TZH-3521,58-553-3829,11
KCQ-71974,TZH-3521,37-298-3743,14
NOL-82275,TZR-3656,05-841-9547,13
JLM-52031,TZR-6541,98-001-8083,8
JLM-52031,TZR-6541,08-464-1767,10
FXO-62640,UAU-0880,34-615-5462,15
FXO-62640,UAU-0880,07-996-3308,11
IRT-45168,UAU-6585,01-111-5528,14
RBY-87869,UBI-1896,55-165-2136,20
LYB-43537,UBI-6456,50-920-4517,13
LYB-43537,UBI-6456,68-807-7702,1
LYB-43537,UBI-6456,44-057-1791,19
RLE-08166,UCQ-6942,39-161-4563,10
RLE-08166,UCQ-6942,10-728-7505,13
PSP-25466,UEV-1503,26-776-4481,8
PSP-25466,UEV-1503,57-197-5829,14
KZR-40884,UEV-5918,97-113-5105,8
KZR-40884,UEV-5918,27-238-4051,3
KZR-40884,UEV-5918,81-646-9734,17
KRW-49337,UFQ-2497,26-064-2582,6
KRW-49337,UFQ-2497,30-811-5224,19
PHJ-41104,UFQ-7849,99-205-8775,13
VVB-13381,UGJ-3554,50-160-7143,5
VVB-13381,UGJ-3554,74-438-6408,15
VVB-13381,UGJ-3554,28-848-5368,11
ICO-70881,UHF-2138,36-648-0127,18
FRE-56900,UHF-7702,59-347-8183,1
RLD-23191,UIG-0377,21-441-5158,20
RLD-23191,UIG-0377,79-403-6754,5
RLD-23191,UIG-0377,92-408-4906,8
ZVS-42143,UIG-4164,11-909-9390,9
MCT-84721,UII-3328,03-561-7021,18
IMJ-34713,UII-8472,96-905-0520,12
IMJ-34713,UII-8472,21-713-8107,17
IMJ-34713,UII-8472,04-399-5905,14
GJY-20691,UIJ-1625,31-961-0692,4
GJY-20691,UIJ-1625,04-295-6692,6
GJY-20691,UIJ-1625,26-126-8637,19
JNE-11789,UIJ-7446,13-828-2431,18
JNE-11789,UIJ-7446,01-566-5209,5
UOY-19199,UIR-2320,68-048-0405,19
UOY-19199,UIR-2320,63-150-6353,12
OHG-31254,UIR-4781,32-729-0633,1
OHG-31254,UIR-4781,68-669-7046,4
OHG-31254,UIR-4781,94-527-8388,3
OHG-31254,UIR-4781,09-252-7243,15
HEJ-02680,UIZ-3238,75-367-9167,9
HEJ-02680,UIZ-3238,11-528-1672,1
TYV-02102,UIZ-9182,10-694-9762,20
TYV-02102,UIZ-9182,10-436-7964,8
KOG-90198,UIZ-9400,84-241-0992,20
KOG-90198,UIZ-9400,05-478-5152,11
ZBX-82015,UJK-5973,25-743-5797,10
ZBX-82015,UJK-5973,05-283-6501,1
CXD-69846,UKG-3618,03-486-8184,18
CXD-69846,UKG-3618,96-894-8380,8
CXD-69846,UKG-3618,02-854-7835,20
ECY-19008,UKG-8487,63-260-2207,4
ECY-19008,UKG-8487,96-608-9778,8
NVR-12536,UMP-1437,03-417-9640,6
NVR-12536,UMP-1437,13-828-2431,10
TSY-49316,UMP-2118,25-743-5797,19
TSY-49316,UMP-2118,94-049-5945,11
HBL-63565,UMV-0238,43-993-7650,14
HBL-63565,UMV-0238,25-215-5515,2
KKO-90053,UMV-3130,49-136-3149,20
KKO-90053,UMV-3130,24-858-2729,16
STD-13053,UNA-7155,39-647-4050,15
NBJ-76896,UNA-8721,14-130-9078,14
NBJ-76896,UNA-8721,75-663-4897,19
ZOX-95070,UNH-6202,07-347-7622,11
ZOX-95070,UNH-6202,31-597-8346,16
BCO-22668,UNK-0122,03-319-7590,6
BCO-22668,UNK-0122,84-298-4289,9
BCO-22668,UNK-0122,64-709-0601,9
BNF-04840,UNK-7329,57-998-1417,9
KTI-75583,UOB-1578,30-883-0231,9
KTI-75583,UOB-1578,29-419-0190,5
KTI-75583,UOB-1578,51-864-7785,20
PIW-96466,UOB-4999,04-206-5642,17
SOT-54635,UPK-6501,13-472-2481,3
SOT-54635,UPK-6501,95-454-1010,2
MYW-58134,UPK-7367,81-358-4078,2
MYW-58134,UPK-7367,11-922-1006,5
JBG-30559,UPW-5756,47-386-6141,20
JBG-30559,UPW-5756,35-721-9502,2
GAQ-55399,UPW-9035,80-170-3703,15
GAQ-55399,UPW-9035,28-848-5368,8
EQZ-77600,UQO-1158,21-498-6879,19
EQZ-77600,UQO-1158,10-109-8524,10
GGP-05008,UQO-4220,38-859-3907,17
GGP-05008,UQO-4220,18-219-3186,10
WDD-19695,URU-6635,83-936-4787,6
WDD-19695,URU-6635,87-817-1114,8
WDD-19695,URU-6635,68-807-7702,2
BCX-52224,URY-4322,34-519-1278,7
BCX-52224,URY-4322,11-909-9390,9
ATW-85486,URY-9906,86-221-2194,11
ATW-85486,URY-9906,87-542-2374,20
ATW-85486,URY-9906,11-557-8244,12
RJS-95246,UUC-7628,86-832-2186,15
RJS-95246,UUC-7628,18-286-7409,20
ZSZ-97439,UUC-9311,87-749-5656,12
POA-39002,UWN-6914,77-841-8220,3
POA-39002,UWN-6914,67-831-6440,18
WVI-06067,UWN-8909,80-221-1012,1
WVI-06067,UWN-8909,76-357-2026,6
AEH-55932,UWS-2189,82-228-4968,14
AEH-55932,UWS-2189,71-418-9426,13
AEE-57374,UWS-4400,65-173-2185,17
AEE-57374,UWS-4400,92-820-2963,9
AEE-57374,UWS-4400,22-923-3025,3
AYZ-78016,UWZ-6740,04-248-0171,3
AYZ-78016,UWZ-6740,74-002-4928,6
AYZ-78016,UWZ-6740,47-937-5077,17
BKO-86740,UWZ-8002,65-814-7428,15
BKO-86740,UWZ-8002,72-961-8203,7
TAE-31344,UXP-4594,88-395-4539,11
NHT-71787,UXP-9171,34-885-5619,18
NHT-71787,UXP-9171,68-739-7272,9
NHT-71787,UXP-9171,08-415-0390,19
ZLW-86229,UXQ-7218,92-191-3051,15
ZLW-86229,UXQ-7218,41-066-9136,6
ZLW-86229,UXQ-7218,67-200-7827,1
SRE-62807,UXQ-8211,42-904-6239,17
SRE-62807,UXQ-8211,37-058-6285,3
SRE-62807,UXQ-8211,62-923-7406,8
WVI-06067,UYQ-9775,23-384-6715,1
WIR-56372,UZR-1251,87-174-4194,13
PHJ-41104,UZR-4272,05-531-7215,15
PHJ-41104,UZR-4272,57-252-0283,17
PHJ-41104,UZR-4272,08-304-2729,2
QTD-36161,UZV-6362,11-781-4550,17
QTD-36161,UZV-6362,58-057-8966,11
YWM-74722,UZV-6682,25-215-5515,4
LSO-35724,VAH-6164,08-579-9146,10
LSO-35724,VAH-6164,10-109-8524,5
LSO-35724,VAH-6164,77-250-9354,13
QRH-54590,VAH-9833,14-407-7080,13
YCG-95880,VBG-1105,81-046-6342,18
YCG-95880,VBG-1105,76-486-8534,2
YCG-95880,VBG-1105,37-298-3743,5
NXJ-62164,VDG-2481,41-328-7745,8
NXJ-62164,VDG-2481,01-051-7491,6
JWP-50932,VDG-5875,92-442-8004,12
JWP-50932,VDG-5875,62-568-9444,11
UER-78778,VDI-4842,86-872-8529,17
UER-78778,VDI-4842,96-407-0793,5
UER-78778,VDI-4842,47-661-9723,2
PIH-41492,VDL-1129,12-873-1718,8
PIH-41492,VDL-1129,04-458-7781,6
KRX-81184,VDL-8094,58-057-8966,3
KRX-81184,VDL-8094,43-270-8633,14
KRX-81184,VDL-8094,13-149-4278,11
ZIB-60373,VEB-3004,12-412-3892,12
ZIB-60373,VEB-3004,58-531-1821,13
REN-80394,VEB-4736,87-817-1114,13
REN-80394,VEB-4736,69-759-6755,7
REN-80394,VEB-4736,01-587-5587,20
REN-80394,VEB-4736,99-816-6779,14
CBY-03194,VFH-9229,77-366-9333,5
CBY-03194,VFH-9229,29-768-5296,18
CPF-34515,VFH-9229,35-840-9882,8
ZJR-11526,VFJ-8633,76-222-6907,9
DFJ-54300,VFS-5860,46-762-1189,10
CHI-00080,VFS-7706,50-833-3192,16
CHI-00080,VFS-7706,65-778-0355,7
CMI-41430,VGE-2053,72-615-3589,7
CMI-41430,VGE-2053,33-990-5149,6
DMK-75014,VGE-9921,90-967-2054,2
DMK-75014,VGE-9921,24-097-5866,9
TSH-82180,VGV-1683,48-986-2953,13
TSH-82180,VGV-1683,20-590-6535,5
FYF-37427,VHA-3254,35-364-7373,14
FYF-37427,VHA-3254,73-437-1072,19
ISQ-73998,VHA-4837,00-144-0800,13
ISQ-73998,VHA-4837,59-050-0448,17
YYJ-70942,VIB-5923,32-482-2312,9
YYJ-70942,VIB-5923,67-663-8561,15
IKG-51913,VIP-1880,80-994-3188,4
IKG-51913,VIP-1880,52-977-0407,11
FSC-11574,VIP-4184,11-995-8260,19
FSC-11574,VIP-4184,42-443-6110,1
WBO-40739,VIQ-6637,71-358-1219,3
WBO-40739,VIQ-6637,23-247-8369,4
PWX-68684,VJA-5125,44-774-3967,14
PWX-68684,VJA-5125,34-615-5462,17
XSI-38994,VJA-9396,32-532-0956,15
XSI-38994,VJA-9396,30-740-9118,14
DIK-58666,VKO-1170,84-485-2658,17
DIK-58666,VKO-1170,21-766-7142,12
EOU-65552,VKO-1889,62-156-2167,5
TIJ-62907,VLB-1341,72-706-9892,6
TIJ-62907,VLB-1341,56-402-6081,14
YJR-21509,VLG-8667,14-712-4363,8
YJR-21509,VLG-8667,38-466-8515,13
YJR-21509,VLG-8667,39-647-4050,3
NPF-46161,VLP-0400,30-811-5224,6
NPF-46161,VLP-0400,40-855-0828,6
NPF-46161,VLP-0400,82-023-9853,4
TIJ-62907,VLP-5389,89-916-3966,6
COO-27600,VMH-7052,37-822-0446,4
COO-27600,VMH-7052,31-302-8931,6
COO-27600,VMH-7052,87-458-1913,14
COO-27600,VMH-7052,73-394-8330,1
DTZ-99095,VMH-8679,51-880-1462,3
WDB-70289,VMJ-6126,71-967-0647,5
WDB-70289,VMJ-6126,52-925-6491,16
WDB-70289,VMJ-6126,91-812-5461,3
RLK-34892,VML-1083,62-826-9766,3
RLK-34892,VML-1083,69-549-1991,13
CZT-84906,VNM-4946,90-060-1960,9
CGC-02957,VNM-6004,52-925-6491,13
CGC-02957,VNM-6004,71-448-6664,12
SRE-62807,VNV-2527,48-545-4893,2
NAF-07403,VNV-5310,33-939-1022,18
NAF-07403,VNV-5310,01-700-9655,18
MEE-58760,VOA-4654,44-730-4998,9
INP-93845,VOA-9702,78-451-5318,2
INP-93845,VOA-9702,19-236-1344,5
BQY-45193,VOF-5799,54-245-0160,1
BQY-45193,VOF-5799,48-887-3743,17
CKS-79952,VOF-7111,61-452-6405,18
CKS-79952,VOF-7111,10-436-7964,2
TYI-19665,VON-3925,77-396-1355,10
TYI-19665,VON-3925,09-467-4552,15
PYA-10893,VOP-3852,66-957-5587,18
PYA-10893,VOP-3852,28-101-1484,18
PYA-10893,VOP-3852,10-001-4855,6
XTQ-17477,VOP-9850,60-215-8627,15
XTQ-17477,VOP-9850,58-057-8966,15
TDI-43067,VOY-5048,70-450-0302,15
TDI-43067,VOY-5048,81-358-4078,1
NJU-66694,VOY-8604,22-361-7394,3
NJU-66694,VOY-8604,49-136-3149,13
TWH-54941,VQO-2184,08-434-3436,20
NWS-72345,VQO-5325,09-651-6312,5
NWS-72345,VQO-5325,18-219-3186,5
GCK-20702,VRW-4559,32-232-4159,5
ENY-48834,VRW-7947,45-611-9056,18
ENY-48834,VRW-7947,81-297-6143,18
ENY-48834,VRW-7947,82-070-3982,9
MZG-60599,VRZ-1065,93-122-0568,11
MZG-60599,VRZ-1065,27-027-1722,15
MZG-60599,VRZ-1065,04-605-6384,18
SQK-49181,VRZ-5960,93-401-0649,4
NML-75856,VSZ-3051,92-705-9273,2
NML-75856,VSZ-3051,02-624-9140,12
JIR-52209,VSZ-4725,84-573-2039,15
JIR-52209,VSZ-4725,36-109-6627,15
JAU-83073,VUW-6765,26-969-2460,7
GAJ-68319,VUW-7417,36-253-7557,7
GAJ-68319,VUW-7417,95-279-3687,10
GAJ-68319,VUW-7417,18-541-2574,7
GAJ-68319,VUW-7417,54-888-5102,13
OCU-12142,VVI-7120,48-431-6471,14
KCN-55575,VVI-8629,66-172-5155,9
KCN-55575,VVI-8629,67-827-3704,1
KCN-55575,VVI-8629,39-315-0386,12
HGT-77486,VVK-3147,89-982-0349,10
HGT-77486,VVK-3147,97-663-4331,19
FIC-31239,VVK-6825,84-206-1187,16
FIC-31239,VVK-6825,69-759-6755,20
UEK-10018,VVN-7318,80-170-3703,4
UEK-10018,VVN-7318,18-541-2574,4
PWC-77972,VWI-7704,37-925-0637,1
PWC-77972,VWI-7704,77-337-6396,11
PWC-77972,VWI-7704,91-812-5461,19
PWC-77972,VWI-7704,58-218-5580,18
XQM-99025,VWI-8586,70-405-0549,8
XQM-99025,VWI-8586,89-122-4460,6
MUJ-38537,VWL-7136,12-729-6247,19
MUJ-38537,VWL-7136,66-120-6138,16
SGR-65629,VWL-9341,31-258-7866,20
SGR-65629,VWL-9341,85-608-2110,8
BMZ-37405,VWV-1452,85-171-0561,13
BMZ-37405,VWV-1452,87-659-8254,8
BMZ-37405,VWV-1452,87-654-9745,11
CDF-95265,VWV-1808,06-218-6572,17
PYA-10893,VYN-2548,83-896-9843,6
PYA-10893,VYN-2548,34-581-3690,16
LGT-05815,VYN-2794,56-326-8246,18
LGT-05815,VYN-2794,87-414-9382,19
RLJ-24418,WAU-6933,00-777-6242,1
RLJ-24418,WAU-6933,75-021-9888,8
MEE-58760,WAU-9972,29-069-4548,13
MEE-58760,WAU-9972,98-365-0401,13
XGN-27249,WBF-7887,00-940-2361,10
XGN-27249,WBF-7887,44-774-3967,19
CLV-64992,WDI-6111,63-379-2576,3
CLV-64992,WDI-6111,69-549-1991,9
BVT-77023,WDI-6332,66-946-0345,6
BVT-77023,WDI-6332,88-601-1709,11
HUP-60554,WEP-6374,37-925-0637,8
LRO-88912,WEP-7434,63-133-6803,10
LRO-88912,WEP-7434,48-633-1857,7
RHI-04955,WER-0890,34-123-8638,18
RHI-04955,WER-0890,50-762-4334,2
RHI-04955,WER-0890,57-998-1417,9
ZLW-86229,WER-8258,63-772-7529,13
WDI-23408,WFX-6429,36-253-7557,20
WDI-23408,WFX-6429,31-879-2034,8
ZMX-00589,WHF-9897,63-429-3981,12
WXK-45707,WJA-3633,09-467-4552,19
WXK-45707,WJA-3633,83-855-7429,7
WXK-45707,WJA-3633,53-279-6187,16
NGC-71356,WLN-1161,39-264-5664,12
NGC-71356,WLN-1161,78-536-7564,3
NGC-71356,WLN-1161,96-299-1871,14
SWR-22948,WLN-1378,06-451-8231,2
SWR-22948,WLN-1378,42-967-9840,12
HDY-38602,WNQ-4804,21-287-3605,9
HDY-38602,WNQ-4804,01-505-2486,14
FHJ-99777,WNQ-8617,24-835-9371,2
FHJ-99777,WNQ-8617,37-353-0051,7
SXQ-85440,WNY-9500,00-144-0800,8
SXQ-85440,WNY-9500,78-246-9429,15
XUD-36354,WOP-3949,87-867-8409,16
XUD-36354,WOP-3949,81-331-4946,10
KGJ-47389,WOU-8065,62-215-1711,5
KGJ-47389,WOU-8065,08-566-1525,13
KGJ-47389,WOU-8065,59-048-2538,2
ONK-54643,WOU-9843,03-417-9339,15
CTC-93904,WPX-1903,57-574-3730,14
CFX-22525,WPX-5587,00-777-6242,20
CFX-22525,WPX-5587,00-039-6452,2
CFX-22525,WPX-5587,01-918-3378,4
NGS-54999,WQC-0011,82-523-9160,14
NGS-54999,WQC-0011,32-232-4159,8
NGS-54999,WQC-0011,93-597-1764,13
SYG-34855,WQC-4633,39-944-4438,1
PIW-96466,WQI-1305,68-965-2883,19
PIW-96466,WQI-1305,42-186-6656,14
WKP-77030,WQI-5997,78-646-8928,8
WKP-77030,WQI-5997,64-131-4849,19
ASF-42284,WQQ-1301,07-347-7622,13
ASF-42284,WQQ-1301,95-454-1010,1
ASF-42284,WQQ-1301,42-904-6239,1
BCN-11763,WQQ-4236,50-596-4877,1
BCN-11763,WQQ-4236,70-901-4482,6
NTC-36262,WRX-1513,70-990-3946,9
YWM-74722,WRX-2719,87-749-5656,4
YWM-74722,WRX-2719,41-328-7745,3
JSU-54404,WRX-4998,32-560-6530,12
YKW-20665,WUO-6020,01-587-5587,13
YKW-20665,WUO-6020,34-123-8638,5
YKW-20665,WUO-6020,90-666-4404,6
NZY-50783,WUT-4777,20-220-6206,19
NZY-50783,WUT-4777,99-936-3695,12
NZY-50783,WUT-4777,34-695-2894,14
TZF-29528,WUT-8482,22-956-4056,3
YKQ-67131,WWL-3437,93-085-3402,14
YKQ-67131,WWL-3437,22-829-4607,8
CGU-21947,WWV-3023,39-902-9369,18
CGU-21947,WWV-3023,99-293-0174,15
CGU-21947,WWV-3023,16-083-1182,17
DAP-69878,WWV-7095,43-258-2165,13
DAP-69878,WWV-7095,38-238-1262,2
KDS-92306,WXK-6042,06-790-0505,8
KDS-92306,WXK-6042,61-548-5461,9
